,Stadtviertel,Stadtviertel Latitude,Stadtviertel Longitude,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category,Stadteil
6772,Raderberg,50.90900502182257,6.956849664780908,Reef & Beef Köln,589625f67b43b42ecd3f6fcd,50.904237159372784,6.964001655578613,Steakhouse,Arnoldshöhe
6785,Raderberg,50.90900502182257,6.956849664780908,Hundefreilauffläche 15 Vorgebirgspark Zollstock,4e3cc9341838cb1b82e82a85,50.91083,6.949158,Dog Run,Germania Carré
6786,Raderberg,50.90900502182257,6.956849664780908,Sendepause,4b470fd1f964a520f52a26e3,50.90359726531639,6.96069557872699,Restaurant,Arnoldshöhe
6787,Raderberg,50.90900502182257,6.956849664780908,Zollstock Arkaden,4e1467d752b1695f992ea3e2,50.912540243737354,6.947939192082856,Shopping Mall,Zollstock-Nord
6788,Raderberg,50.90900502182257,6.956849664780908,Kreuzung Zollstockgürtel / Vorgebirgstraße,4d7f2c10e7e1721ea429ed0b,50.90447198075715,6.946625187700792,Intersection,Vorgebirgspark
6789,Raderberg,50.90900502182257,6.956849664780908,Feinkost Seemann,4dbfa16043a147cd6ec5b690,50.90893866865767,6.969906667089494,Deli / Bodega,Wohnpark Bayenthal
6790,Raderberg,50.90900502182257,6.956849664780908,Schmitz & Nittenwilm,4d7f534bdd4a6ea800277825,50.91459262046401,6.946999679514727,Bakery,Zollstock-Nord
6791,Raderberg,50.90900502182257,6.956849664780908,Apotheke in den Arkaden,4e56317aa809ca773dfc9d1e,50.914593829950235,6.946972620079854,Pharmacy,Zollstock-Nord
6792,Raderberg,50.90900502182257,6.956849664780908,ALDI SÜD,4e3ae1c863658fc7c7a3faeb,50.91306682840577,6.945180775729307,Supermarket,Zollstock-Nord
6793,Raderberg,50.90900502182257,6.956849664780908,Rosenzweig Park,5911a4258173cb691ac9d333,50.90912,6.943325,Park,Siedlung Zollstock
6794,Raderberg,50.90900502182257,6.956849664780908,JP Cut & Color Haircompany,4caf2d0bef1b3704ba303000,50.90907113621604,6.970464594709537,Cosmetics Shop,Wohnpark Bayenthal
6795,Raderberg,50.90900502182257,6.956849664780908,Mrs. Sporty,5783d4d5498e010cb10884ba,50.91306913215986,6.944503819096725,Gym / Fitness Center,Zollstock
6796,Horbeller Höfe,50.908986620127074,6.862458838845424,Schlau Handwerkermarkt Köln,5a0ab5ff805e3f5d48d0e37e,50.9158447,6.8617328,Construction & Landscaping,GE Marsdorf
6797,Horbeller Höfe,50.908986620127074,6.862458838845424,Baumpflege Rinke & Kura GmbH & Co. KG,5e4c7ce4cf6e690008d4ecea,50.90201889999999,6.8678876,Construction & Landscaping,Germania Carré
6798,Horbeller Höfe,50.908986620127074,6.862458838845424,Toyota Collection,5bb60ac9efa82a002ca2ee43,50.917180367838945,6.865686893725069,Museum,GE Marsdorf
6799,Horbeller Höfe,50.908986620127074,6.862458838845424,Ibis Budget Köln Marsdorf,4fe5a7e2e4b0756d128b1d1e,50.91539257419473,6.8575965511567905,Hotel,GE Marsdorf
6800,GE Eil,50.90159510086485,7.069167530662247,Fressnapf,50897ce6e4b017344babc628,50.90219514141959,7.0700587990106145,Pet Store,GE Eil
6801,GE Eil,50.90159510086485,7.069167530662247,DRIVE IN Autokino Köln-Porz,4b058871f964a52038c622e3,50.90084060308083,7.073392868041992,Movie Theater,GE Eil
6803,GE Eil,50.90159510086485,7.069167530662247,Lidl,4b9811faf964a520472a35e3,50.90006078103003,7.075923532247543,Supermarket,GE Eil
6804,GE Eil,50.90159510086485,7.069167530662247,Imperial Steakhaus & Tapas Bar,4c08de59340720a1aebc8393,50.8968168872767,7.078571842667196,Steakhouse,Eil
6805,GE Eil,50.90159510086485,7.069167530662247,Kamps,519331c2498efcdb3de7af65,50.90245267742324,7.072552280185787,Bakery,GE Eil
6808,GE Eil,50.90159510086485,7.069167530662247,real drive,4e5f999b7d8bc73f9f36b547,50.90214010400953,7.070145027023479,Food Service,GE Eil
6809,GE Eil,50.90159510086485,7.069167530662247,Kaiserpalast,5220ca9311d26b37c3940f31,50.89751945556199,7.0664084463232655,Asian Restaurant,Siedlung Finkenberg
6811,GE Eil,50.90159510086485,7.069167530662247,Centerfit24,526fa64a498eaaaff37402dc,50.897075293338986,7.065990934366336,Gym,Siedlung Finkenberg
6812,GE Eil,50.90159510086485,7.069167530662247,H Theodor-Heuss-Straße,4e8c811ae5fa774802ed17f5,50.896990927982614,7.065132118510588,Bus Stop,Siedlung Finkenberg
6815,GE Eil,50.90159510086485,7.069167530662247,ALDI SÜD,51324137e4b0ca4ec8c8e87b,50.895861032721584,7.072877018976669,Supermarket,Eil-Süd
6816,GE Eil,50.90159510086485,7.069167530662247,Packstation 132,4cae021d2a55224b35397369,50.903793151526,7.058212906122208,Shipping Store,Gremberghoven
6817,GE Eil,50.90159510086485,7.069167530662247,Airport BusinessHotel Köln,4bd0f9a620cd996015992e9e,50.89678902313895,7.078318138127965,Hotel,Eil
6819,GE Eil,50.90159510086485,7.069167530662247,eistein kaffee,4fcb7dcee4b0e33fd4d1eaad,50.89442259045089,7.064318942007977,Café,Siedlung Finkenberg
6830,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,dm-drogerie markt,51b349a6498ebbd7240810c6,50.908042,6.971432,Drugstore,Wohnpark Bayenthal
6834,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,Osteria da Paolo,4b4a1edff964a520567b26e3,50.89936156909706,6.965925072269644,Trattoria/Osteria,Marienburg
6845,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,Delal (Bayenthaler Grill & Pizzeria),4b8fa385f964a5201d5b33e3,50.910331,6.962923,Middle Eastern Restaurant,Bayenthal
6846,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,St. Antonius Apotheke,532089ed498eaeeccc6edb81,50.911928,6.964556,Pharmacy,Bayenthal
6847,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,H Mannsfeld,4ee6f89d823180a98db2e769,50.90939691939684,6.961617394114203,Bus Stop,Rheinsteinstr.
6848,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,PRI & PRI Kita,4ec246ee29c25ce5a311f2c8,50.911418,6.963438,Nursery School,Bayenthal
6851,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,H Rheinsteinstraße,4b84eca5f964a520ae4731e3,50.90634323219347,6.959207856621979,Bus Stop,Rheinsteinstr.
6853,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,Agora,5736190e498e182f1f5260a9,50.911220683151306,6.9609652089491325,Mediterranean Restaurant,Raderberg
6854,Wohnpark Bayenthal,50.90670225048706,6.972732221496492,Ristorante L'Assaggio,508adf2de4b09898c6fe5d51,50.898682,6.966378,Italian Restaurant,Marienburg
6858,Vorgebirgspark,50.90604899035504,6.949660844384576,Eiscafe Van Der Put,4bc9c3d8cc8cd13a3a14bccf,50.90114543558277,6.944274919045334,Ice Cream Shop,Siedlung Südfriedhof
6871,Vorgebirgspark,50.90604899035504,6.949660844384576,Haus Schäffer,500fd92ce4b003da889b2c02,50.90092179855231,6.945462226867676,German Restaurant,Raderthal
6876,Vorgebirgspark,50.90604899035504,6.949660844384576,H Zollstock Südfriedhof,4b4f92bff964a520fb0b27e3,50.900968242696216,6.944645422886964,Tram Station,Siedlung Südfriedhof
6881,Vorgebirgspark,50.90604899035504,6.949660844384576,Happy-Happi,4f0ed157e4b0e190accfcb54,50.90040245092085,6.950645233936033,Greek Restaurant,Raderthal
6887,Vorgebirgspark,50.90604899035504,6.949660844384576,Topkapı,554e9b82498e2bb20963370c,50.91294570250716,6.955839309476588,Turkish Restaurant,GE Großmarkt
6888,Vorgebirgspark,50.90604899035504,6.949660844384576,star Tankstelle,5354f6b211d28b2a8cd84238,50.89825,6.95191,Gas Station,Raderthal
6890,Vorgebirgspark,50.90604899035504,6.949660844384576,Mythos,4dc92421ae60385d1114dfe4,50.912458,6.940733,Greek Restaurant,Zollstock
6894,Vorgebirgspark,50.90604899035504,6.949660844384576,MahlZeit,4ca5c2e614c3370418a6b83b,50.905908,6.935453,German Restaurant,GE Zollstock
6922,Siedlung Zollstock,50.907462668593986,6.943011987732529,SweatnDance,55260fc5498ec5ecc5011ea1,50.91317373095231,6.937024656504023,Athletics & Sports,GE Zollstock
6924,Siedlung Zollstock,50.907462668593986,6.943011987732529,Schmitz & Nittenwilm,4d2315c62eb1f04d482c05c2,50.915386754825214,6.93752191751499,Bakery,GE Zollstock
6925,Siedlung Zollstock,50.907462668593986,6.943011987732529,Jacques’ Wein-Depot,4e8201a06c25512112be20bc,50.9148137,6.9348309,Wine Shop,Weißhaus-Viertel
6930,GI Westhoven,50.90474585280166,7.0231682867909155,H Gilgaustraße,4f86da2ee4b0dc6fc4e55fe8,50.89951089838884,7.031638757851626,Tram Station,Ensen
6939,Gremberghoven,50.902722937801386,7.056510145422642,Rangierbahnhof Köln-Gremberg,4df14f101f6e818dadf75577,50.89996006641399,7.052128645935205,Train Station,Germania Carré
6940,Gremberghoven,50.902722937801386,7.056510145422642,S Köln Steinstraße,4b9813eaf964a520b82a35e3,50.895940393836675,7.057837734979739,Light Rail Station,Germania Carré
6944,Gremberghoven,50.902722937801386,7.056510145422642,H Ensen Kloster,4b981386f964a5209f2a35e3,50.89723802908086,7.047129401232457,Tram Station,Ensen-Ost
6950,Gremberghoven,50.902722937801386,7.056510145422642,Kaiser Palast,4d2ef0b1940137040457eada,50.8973597451612,7.066217134354864,Chinese Restaurant,Siedlung Finkenberg
6953,Ensen,50.89984033651561,7.0316633648724345,Shell,502a87f6e4b0b266b92b0869,50.89780858,7.0361186,Gas Station,Ensen
6955,Ensen,50.89984033651561,7.0316633648724345,Carglass GmbH Köln (Porz),4fbb9fabe4b07984a8b727f1,50.897893788281245,7.033965066075325,Automotive Shop,Ensen
6958,Ensen,50.89984033651561,7.0316633648724345,Rheinufer Köln-Ensen,50a38601e4b069499fc1f89d,50.89614247827619,7.035675330892182,River,Ensen
6959,Ensen,50.89984033651561,7.0316633648724345,Klostercafé,56bb4466498e874c714f114f,50.89724,7.0429000000000315,Restaurant,Ensen-Ost
6960,Ensen,50.89984033651561,7.0316633648724345,Alexianer Krankenhaus Köln,56bb44cc498e493680ce4cbf,50.897689,7.043343,Health & Beauty Service,Ensen-Ost
6972,Eil,50.89537708271663,7.07862659776882,Trendis | Restaurant,4f00a5a3b6346feaed8fa85f,50.892593125019374,7.072734399634193,Restaurant,Eil
6976,Eil,50.89537708271663,7.07862659776882,REWE,4e6b9b5eae60950955ff9322,50.89129072853603,7.069074683799613,Supermarket,Porz-Ost
6977,Eil,50.89537708271663,7.07862659776882,Rastplatz Schloß Röttgen,4fd23f1be4b0f84817d0d1c4,50.898335333027255,7.082889612302385,Rest Area,Germania Carré
6979,Eil,50.89537708271663,7.07862659776882,Zur Lindenwirtin,4d07afe42f96f04d6a122e54,50.89467173839765,7.078657573242221,German Restaurant,Eil
6980,Eil,50.89537708271663,7.07862659776882,Klein Eil Gaststätte,55674028498e4c7732712254,50.89391706502472,7.0780329867308005,German Restaurant,Eil
6982,Eil,50.89537708271663,7.07862659776882,Eil Imbiss,51320cdfe4b01d3a69be9edd,50.89241580350579,7.077502012252808,Doner Restaurant,Eil
6983,Eil,50.89537708271663,7.07862659776882,H Eil Kirche,531ed354498e9fa0664c78d0,50.89228145229211,7.0778261565508,Bus Stop,Eil
6984,Eil,50.89537708271663,7.07862659776882,Mellerhof,52a899b511d218714739eb4b,50.89207065873751,7.077636122703552,German Restaurant,Eil
6985,Eil,50.89537708271663,7.07862659776882,Westerwälder Hähnchenbraterei,519cf48b498e29f372a64740,50.898037328743406,7.082614598083873,Food Truck,Germania Carré
6987,Eil,50.89537708271663,7.07862659776882,Bäckerei Hardt,53d79e19498e8f0cc7769af0,50.891739046649015,7.077743411064148,Bakery,Eil
6988,Eil,50.89537708271663,7.07862659776882,Sparkasse KölnBonn,537cc6b7498e3ec735a2dc3f,50.89172551141156,7.077738046646118,Bank,Eil
6989,Eil,50.89537708271663,7.07862659776882,H Im Falkenhorst,4d4957a211a36ea8c983261c,50.88829585,7.0800561,Bus Stop,Urbach
6995,Eil,50.89537708271663,7.07862659776882,Siemes Schuhcenter,4e215a3b7d8b71715baa232a,50.902926628788194,7.071548634626929,Shoe Store,GE Eil
7001,Ensen-Ost,50.89566567794443,7.044073990788086,Gesundheitszentrum Porz,55d603a0498ecc77b86471bf,50.89272034088323,7.048909664154053,Spa,GE Porz
7005,Ensen-Ost,50.89566567794443,7.044073990788086,H Porz Steinstraße,50220566e4b0cff4e89bfaad,50.891477260457215,7.0559248452677235,Tram Station,GE Porz
7009,Rodenkirchen,50.893365299913995,6.995217207594028,Artinstanbul Restaurant,5491d4a3498eff67ca5f2df1,50.895137786865234,6.994251728057861,Turkish Restaurant,Rodenkirchen
7014,Rodenkirchen,50.893365299913995,6.995217207594028,Restaurant Fährhaus,4bf3e7c16ba2b71371338977,50.89548048784571,6.994635021086491,Seafood Restaurant,Rodenkirchen
7016,Rodenkirchen,50.893365299913995,6.995217207594028,Bootshaus Alte Liebe,4c06a7083cbed13a40d00bc0,50.89760050943542,6.990756029898871,German Restaurant,Germania Carré
7017,Rodenkirchen,50.893365299913995,6.995217207594028,Conchitas Cantina,4bf147f625afb71315fd4a6f,50.89505001840578,6.992597762883072,Mexican Restaurant,Rodenkirchen
7018,Rodenkirchen,50.893365299913995,6.995217207594028,Brauhaus Quetsch,4b8a3a02f964a520c66432e3,50.89685431776476,6.991156165061552,Gastropub,Rodenkirchen
7020,Rodenkirchen,50.893365299913995,6.995217207594028,Zum Treppchen,4b058870f964a52002c622e3,50.89524066228392,6.994383277316652,Restaurant,Rodenkirchen
7028,Rodenkirchen,50.893365299913995,6.995217207594028,Bootshaus Albatros,4bd4300b046076b08b747771,50.89627377764043,6.993587546865399,German Restaurant,Germania Carré
7030,Rodenkirchen,50.893365299913995,6.995217207594028,Kamps,4e64925c1838ad3d0fb80070,50.8911778928986,6.990053045881791,Bakery,Büropark Rodenkirchen
7031,Rodenkirchen,50.893365299913995,6.995217207594028,Hotel Gertrudenhof,4bc77e9e93bdeee1b97137ae,50.89388964631809,6.99377775254827,Hotel,Rodenkirchen
7033,Rodenkirchen,50.893365299913995,6.995217207594028,Steakhaus Asado Pampa,557a85d0498ee12e5f84562b,50.89416097315314,6.995252994522595,Steakhouse,Rodenkirchen
7035,Rodenkirchen,50.893365299913995,6.995217207594028,Hotel Begardenhof,4bd5cc2a5631c9b6d0b7a430,50.89198184,6.99038778,Hotel,Rodenkirchen
7036,Rodenkirchen,50.893365299913995,6.995217207594028,Tennisanlage Schelling,4bda8a5163c5c9b616582468,50.89767021506459,6.986581094752411,Tennis Court,Germania Carré
7037,Künstler-Viertel,50.88122861250121,7.014750141021843,REWE,4e3d66eec65b4ec275e16aac,50.88221837366489,7.01114890162785,Supermarket,Künstler-Viertel
7039,Künstler-Viertel,50.88122861250121,7.014750141021843,Andreas Knoop,582a3fa5453a547f723bf2b2,50.8799346,7.0180540000000065,Art Gallery,Künstler-Viertel
7041,GI Worringen,51.07057371211836,6.84414733101906,China Imbiss Guangzhou,4f5896f9e4b0bd50f72e1c9a,51.06586210110623,6.851753489104769,Asian Restaurant,Neu-Worringen
7042,GI Worringen,51.07057371211836,6.84414733101906,Wiedenfelder Weg,505b7e7de4b048570a5cd1e1,51.0645433143257,6.85296474025292,Bus Stop,Neu-Worringen
7043,GI Worringen,51.07057371211836,6.84414733101906,S Dormagen Chempark,511ac862a629ec8f68cf33c6,51.07798541008517,6.837530527957834,Light Rail Station,Germania Carré
7044,Neu-Worringen,51.059590439752,6.852416847804547,Golf Club Ford Köln,4d63d503fbc441bdf3df2541,51.05539888050513,6.847501906815263,Sports Club,Germania Carré
7061,Vogelsacker,50.854802417492316,6.964704363012047,EDEKA,4b693109f964a5205e9b2be3,50.856980932427575,6.97403839165774,Supermarket,GI Godorf-Ost
7062,Vogelsacker,50.854802417492316,6.964704363012047,Tennis-Centrum-Immendorf,4da076414977236ad1b0c396,50.85644921553705,6.956976834915684,Gym / Fitness Center,Immendorf
7065,Vogelsacker,50.854802417492316,6.964704363012047,Paris Almanya Yolu,556fb442498ecb99746c77b2,50.85461922919136,6.974926468144262,Trail,Godorf
7067,Vogelsacker,50.854802417492316,6.964704363012047,AS Köln-Godorf (4),4d5385b02f638cfa7dba636a,50.84741065144261,6.968286766126482,Intersection,GI Godorf-Ost
7081,Niehl,50.99001470451515,6.959817500422094,H Niehl,543f3ea7498e470c709b1da2,50.99620131613006,6.952742339617255,Tram Station,GI Emdener Str.
7083,Langel (lrh.),51.04896651292206,6.9178887039862405,Zur Fähre,4dde7f4f52b155583e034259,51.05268538700895,6.914120316879282,Italian Restaurant,Langel (lrh.)
7084,Langel (lrh.),51.04896651292206,6.9178887039862405,Bank an der Langeler Rheinpromenade,5207a17c498e43c7e0a02ef6,51.052223,6.916394,Park,Langel (lrh.)
7085,Langel (lrh.),51.04896651292206,6.9178887039862405,Rheinstrand Langel,557d42b7498ef4813ab603d5,51.054124096901425,6.913769245147705,Beach,Germania Carré
7086,Langel (lrh.),51.04896651292206,6.9178887039862405,Rheinfähre Hitdorf,4e0894aafa767637fd3181c9,51.05659852450994,6.917313902785927,Boat or Ferry,Germania Carré
7108,Schweinheim,50.9660177956569,7.049232424516454,Hotel Lorien,53e929ed498e85fdd69fa1f4,50.96743792713612,7.035774029812949,Hotel,Holweide-West
7111,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Gebäude 9,4b058870f964a52028c622e3,50.949141262874065,6.985469807703823,Music Venue,GI Mülheim-Süd
7113,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Bootshaus,4be5d590d4f7c9b6bf002620,50.9516527873369,6.982116552820897,Nightclub,GI Mülheim-Süd
7114,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Claudius Therme,4b05886df964a52043c522e3,50.95069855870345,6.98093652695568,Hot Spring,Germania Carré
7123,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Lidl,4d7e4eb03e50b1f7d7b6c8d3,50.9486739,6.9868913,Supermarket,Stegerwald-Siedlung
7127,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Sparkasse KölnBonn,570ca6ec498e2c1e5af42d39,50.950604,6.988657,ATM,Stegerwald-Siedlung
7128,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Radieschen & Co.,4bcca4310687ef3bd69edfcc,50.94939918794864,6.987271022421426,Mediterranean Restaurant,Stegerwald-Siedlung
7129,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Speed Bar Restaurant,5248580f11d29c62708cc04b,50.9484501,6.986611,Restaurant,Stegerwald-Siedlung
7130,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Speed Bar Restaurant,52fbbfd7498e77ae3f57566d,50.948407,6.986391,Doner Restaurant,Stegerwald-Siedlung
7132,GI Mülheim-Süd,50.95502659939703,6.989451090006428,KunstWerk e.V.,4b05886ff964a520a7c522e3,50.948463253245144,6.985464229104391,Art Gallery,GI Mülheim-Süd
7133,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Eau de Cologne,5491db80498ea40c00295435,50.95066797961995,6.9803524017333975,Modern European Restaurant,Germania Carré
7134,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Kiosk Monzur,51b4bfd4498e0d22aa4e40f5,50.94793003104865,6.986122376859345,Convenience Store,Stegerwald-Siedlung
7137,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Messeplatz,5059bbb7e4b0fece8047c072,50.94751815477622,6.983978748321533,Plaza,GI Mülheim-Süd
7139,GI Mülheim-Süd,50.95502659939703,6.989451090006428,Restaurant Curie,4c90b2ca7088a1435041aa43,50.94790276945784,6.9822524770279415,Cafeteria,GI Mülheim-Süd
7169,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,ALDI SÜD,5026252ae4b0aa1674e627a2,50.944645454479186,6.999212904041883,Supermarket,GE Kalk
7170,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,DEPO,56991d3b498e4e6fc4aa24c3,50.94594857645216,7.001225480963994,Fruit & Vegetable Store,GE Kalk
7171,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,Getränke Hoffmann,5347b32a498ee35fd89c026d,50.94561542503241,7.000820315642727,Liquor Store,GE Kalk
7173,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,Dost Döner & Pizzeria,51e81d73498eaefbaa0da550,50.950853637290145,7.003802034187779,Pizza Place,Buchforst
7174,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,Grill-Stübchen,4c653a25508f76b04b80b5a6,50.95095296007369,7.004419711741391,German Restaurant,Buchforst
7177,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,Dürümcü Ali Baba,56a78908498eb102fd271d90,50.950705,7.004983,Doner Restaurant,Buchforst
7178,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,Restaurant Lindbergh,50503f7fe4b0ab03b98b2911,50.946450139958316,6.981017589569092,Cafeteria,GI Mülheim-Süd
7179,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,H Buchforst Waldecker Straße,4eb28440490126a570414e99,50.95112510255261,7.005292766999151,Tram Station,Buchforst
7180,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,NORMA,4eb42c016c2590eb877f7549,50.95003947848859,7.005463224627632,Supermarket,Buchforst
7181,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,S Köln-Buchforst,4e1fed54c65b2b5e3536e51c,50.95356076374684,7.00425624847412,Light Rail Station,Germania Carré
7182,Stegerwald-Siedlung,50.95007216157051,6.992431048738912,Pizzeria Buchforst,4e4feeb4aeb70f1284a75ca4,50.948787041046074,7.005714864519154,Pizza Place,Buchforst
7222,Messe,50.944973857646225,6.979511008790425,Grissini,5bdc85ab8fb09e002c83e32e,50.940627,6.968677,Italian Restaurant,Deutz
7227,Messe,50.944973857646225,6.979511008790425,Eisbude an den Rheinterrassen,4f9d7302e4b0b34c449735da,50.94492820779249,6.97030871082245,Ice Cream Shop,Germania Carré
7228,Messe,50.944973857646225,6.979511008790425,Sticky Fingers,5be17063894eac00394a60b0,50.94033697297279,6.96883392327436,Sandwich Place,Deutz
7237,Messe,50.944973857646225,6.979511008790425,Legends Bar,4b05886bf964a520bbc422e3,50.940639981807315,6.9689930574902315,Hotel Bar,Deutz
7256,Messe,50.944973857646225,6.979511008790425,Europcar,4fa3a985e4b0dd0f113fb6ee,50.939199754306756,6.980261722263066,Rental Car Location,Köln-Arena
7259,Messe,50.944973857646225,6.979511008790425,Mediterrane Döner & Pizza,50a93548e4b0170b31ff4b7f,50.938323437037894,6.9781829089744996,Doner Restaurant,Köln-Arena
7262,Messe,50.944973857646225,6.979511008790425,Puls Fitness Club & Spa,50cd9684e4b05a8a1f9984c0,50.94008473357402,6.969519581776157,Gym / Fitness Center,Deutz
7264,Messe,50.944973857646225,6.979511008790425,Freiheit,4f133516e4b067f6716c4317,50.93698698344676,6.9777615781937286,Eastern European Restaurant,Deutz
7267,Messe,50.944973857646225,6.979511008790425,PENNY,5a2c02d3f427de147328ce6b,50.93675186295684,6.975645317790963,Supermarket,Deutz
7268,Messe,50.944973857646225,6.979511008790425,Sportsbar,4f78531be4b06ff836fea8f7,50.938341844801506,6.9888217884209505,Sports Bar,Köln-Arena
7269,Messe,50.944973857646225,6.979511008790425,Kölner Haie Store,505d90c8e4b0474d885d7b0e,50.93832567793351,6.988871188234892,Clothing Store,Köln-Arena
7329,Höhenberg,50.9404790377412,7.027220396612627,Alan Kebap Haus,4d9ee3dd9b91a1cd7bfc5ec0,50.933262,7.021288,Falafel Restaurant,Vingst
7330,Höhenberg,50.9404790377412,7.027220396612627,H+U Vingst,4d7c3207136bf04d95395b8d,50.932805670879,7.021569340768161,Metro Station,Vingst
7369,Alter Deutzer Postweg,50.92052875287242,7.032295614455742,Hundewald,5021104be4b0432e8abba401,50.92366494128711,7.036957780888067,Dog Run,Germania Carré
7372,Alter Deutzer Postweg,50.92052875287242,7.032295614455742,Baggerloch Gremberghoven,4f07a8ce754a5b5397ca3e29,50.91192660267815,7.036036793793686,Lake,Germania Carré
7374,Immendorf,50.85848607667135,6.954163693572335,Siemes Schuhcenter,502e6217e4b0a9acfe75804e,50.86039294646067,6.960434715004287,Shoe Store,Immendorf
7375,Immendorf,50.85848607667135,6.954163693572335,Heidelberger Beton GmbH,5f3fd201b2432c40338f612a,50.86318425392311,6.9514582125892455,Construction & Landscaping,Germania Carré
7376,Immendorf,50.85848607667135,6.954163693572335,Betotech Baustofflabor GmbH,5f7c6945a91d676c1591fc3a,50.863184224131594,6.951461389518725,Construction & Landscaping,Germania Carré
7377,Höningen,50.87660016034289,6.937650208307573,Campingverleih Krümmel,5f21642dbf10571f8daef57c,50.8737656,6.9336025,Rental Service,Germania Carré
7378,Höningen,50.87660016034289,6.937650208307573,Kolbsport,51128169e4b0a57c9dfcaa48,50.881956,6.937614,Sporting Goods Shop,Höningen
7379,Höningen,50.87660016034289,6.937650208307573,Kleingartenverein Kuchenbuch,5780f415498e9ca4f0d2d34c,50.883265,6.942803,Garden,Germania Carré
7385,Güterverkehrszentrum Eifeltor,50.87902998350802,6.917551679277787,FrischeParadies | NL Hürth,5bad3448d48ec10039c1deec,50.88641077,6.91483193,Supermarket,Germania Carré
7386,Güterverkehrszentrum Eifeltor,50.87902998350802,6.917551679277787,Medienparks NRW,51b9e905498e1994a5dd6022,50.8777740259339,6.908300755725264,Comedy Club,Germania Carré
7387,Güterverkehrszentrum Eifeltor,50.87902998350802,6.917551679277787,Schmatz Catering Gastronomie und Events,559a6491498e300c1ea44ff0,50.88108662009246,6.908634754609967,Restaurant,Germania Carré
7388,Güterverkehrszentrum Eifeltor,50.87902998350802,6.917551679277787,K-Apart Hotel & Boardinghouse,5999c7ff62420b7f4b9b4140,50.8794,6.9059424,Hotel,Germania Carré
7391,Schillingsrott,50.88863844190101,6.987997996982442,Forstbotanischer Garten,4b804eb6f964a5207b6630e3,50.883678116490515,6.9803524017333975,Botanical Garden,Germania Carré
7411,Schillingsrott,50.88863844190101,6.987997996982442,Klaus Meisel Gartengestaltung,5e65896239f73e0008174f75,50.8837103,6.9930791,Garden,Schillingsrott
7414,Schillingsrott,50.88863844190101,6.987997996982442,Marienburger Sport-Club 1920 e.V.,4b6d844cf964a520a8792ce3,50.88160388490782,6.9900402943341495,Tennis Stadium,Germania Carré
7471,Arnoldshöhe,50.900254853623665,6.96120904740567,HIT Markt,584554ed45005e08b046aa25,50.898507631574766,6.965898818784211,Grocery Store,Arnoldshöhe
7476,Arnoldshöhe,50.900254853623665,6.96120904740567,Laufstrecke Kalscheuer Weiher,521eefe2498e5eebf907e02e,50.89831819908719,6.962703864389151,Track,Arnoldshöhe
7479,Arnoldshöhe,50.900254853623665,6.96120904740567,Fritz-Encke-Volkspark,4ee8e3d5722e1234950067ca,50.89612057930692,6.959474110168457,Park,Germania Carré
7481,Arnoldshöhe,50.900254853623665,6.96120904740567,HomeFlat24,5e46891cf3b38d0007f3802a,50.8976678,6.9518147,Hotel,Volkspark-Siedlung
7483,Arnoldshöhe,50.900254853623665,6.96120904740567,Verteilerkreis,4e4bfdbd7d8b6016b18fb50d,50.89269930835573,6.967147096115369,Road,Marienburg
7692,Südbahnhof-Viertel,50.9265834577149,6.936303818500659,Tapeo & Co.,5c084427061b51002c127368,50.93382,6.935945,Tapas Restaurant,Komponisten-Viertel
7704,Südbahnhof-Viertel,50.9265834577149,6.936303818500659,Kölschbar,4b72eb15f964a5208a8f2de3,50.93343944928429,6.935194305870046,Sports Bar,Komponisten-Viertel
7711,Südbahnhof-Viertel,50.9265834577149,6.936303818500659,Scheinbar,4b05886bf964a5207bc422e3,50.93381001156657,6.934484870374877,Cocktail Bar,Komponisten-Viertel
